Question,Answer
A coin is heads up. Angela does not flip the coin. Megan does not flip the coin. Christine does not flip the coin. Chase does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Lee flips the coin. Katrina flips the coin. Marcus does not flip the coin. Rebecca does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Alex does not flip the coin. David does not flip the coin. Christina flips the coin. Christine flips the coin. Is the coin still heads up?,yes
A coin is heads up. Richard does not flip the coin. Brandon does not flip the coin. Jonathan flips the coin. Carol flips the coin. Is the coin still heads up?,yes
A coin is heads up. Donald flips the coin. Richard does not flip the coin. Thomas does not flip the coin. Nicole flips the coin. Is the coin still heads up?,yes
A coin is heads up. Robert does not flip the coin. Anthony does not flip the coin. Ronald does not flip the coin. Carl flips the coin. Is the coin still heads up?,no
A coin is heads up. Kyle does not flip the coin. Michael does not flip the coin. David flips the coin. Andre does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Jessica does not flip the coin. Richard does not flip the coin. Kari does not flip the coin. Caitlin does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Valerie does not flip the coin. Andrew does not flip the coin. Wendy flips the coin. Scott flips the coin. Is the coin still heads up?,yes
A coin is heads up. Jeremy flips the coin. William does not flip the coin. Brittany flips the coin. Ryan flips the coin. Is the coin still heads up?,no
A coin is heads up. Erin does not flip the coin. Lacey flips the coin. David does not flip the coin. Jennifer flips the coin. Is the coin still heads up?,yes
A coin is heads up. Amber does not flip the coin. Amy does not flip the coin. Jerome flips the coin. John does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Mark flips the coin. Jonathan flips the coin. William does not flip the coin. Mary does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Pamela does not flip the coin. Erika does not flip the coin. Crystal flips the coin. Richard flips the coin. Is the coin still heads up?,yes
A coin is heads up. Alexandra does not flip the coin. Adam does not flip the coin. Stephen flips the coin. Antonio does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Sean does not flip the coin. Charles does not flip the coin. Nicholas does not flip the coin. Jennifer flips the coin. Is the coin still heads up?,no
A coin is heads up. Susan flips the coin. Courtney does not flip the coin. Michael flips the coin. Julia flips the coin. Is the coin still heads up?,no
A coin is heads up. David does not flip the coin. Paul does not flip the coin. Daniel flips the coin. Carol does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Katherine flips the coin. Ryan flips the coin. Thomas does not flip the coin. Claire flips the coin. Is the coin still heads up?,no
A coin is heads up. Trevor does not flip the coin. Samantha does not flip the coin. Frank flips the coin. Robert flips the coin. Is the coin still heads up?,yes
A coin is heads up. Howard flips the coin. Tonya does not flip the coin. James flips the coin. Stacey does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Kevin does not flip the coin. Alexandra does not flip the coin. Heidi does not flip the coin. Teresa does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Christopher does not flip the coin. Tony flips the coin. Raymond flips the coin. Dawn does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Jeffrey flips the coin. James does not flip the coin. Timothy flips the coin. Katherine flips the coin. Is the coin still heads up?,no
A coin is heads up. Krista does not flip the coin. Sarah does not flip the coin. Lori flips the coin. Bobby flips the coin. Is the coin still heads up?,yes
A coin is heads up. Ariana does not flip the coin. Mandy flips the coin. Jamie does not flip the coin. Allen does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Angela flips the coin. Victoria flips the coin. George does not flip the coin. Lisa does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Chad flips the coin. Kelly does not flip the coin. Michele does not flip the coin. Adrian does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Summer flips the coin. John flips the coin. Steven flips the coin. Linda does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Connie flips the coin. Christina flips the coin. Justin does not flip the coin. Steve does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Vicki does not flip the coin. Susan flips the coin. Emma flips the coin. Charles flips the coin. Is the coin still heads up?,no
A coin is heads up. Matthew does not flip the coin. Tommy does not flip the coin. Theresa does not flip the coin. Duane flips the coin. Is the coin still heads up?,no
A coin is heads up. Monica does not flip the coin. Robert does not flip the coin. Dalton does not flip the coin. Eric does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. James flips the coin. Justin flips the coin. Daniel does not flip the coin. Sarah flips the coin. Is the coin still heads up?,no
A coin is heads up. Paul does not flip the coin. Brett flips the coin. Toni does not flip the coin. Danielle does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Cristian flips the coin. Jose does not flip the coin. David flips the coin. Vanessa flips the coin. Is the coin still heads up?,no
A coin is heads up. Makayla flips the coin. Cheryl flips the coin. Michael flips the coin. Wesley does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Phillip flips the coin. Megan flips the coin. Dominic flips the coin. Jonathan flips the coin. Is the coin still heads up?,yes
A coin is heads up. Michaela flips the coin. Lucas does not flip the coin. Noah does not flip the coin. Gregory does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Alex flips the coin. Karen flips the coin. Justin does not flip the coin. April does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Hannah flips the coin. Jessica flips the coin. James does not flip the coin. Jennifer flips the coin. Is the coin still heads up?,no
A coin is heads up. James flips the coin. Toni does not flip the coin. Michele flips the coin. William flips the coin. Is the coin still heads up?,no
A coin is heads up. Mark does not flip the coin. Scott does not flip the coin. Zachary does not flip the coin. Cameron flips the coin. Is the coin still heads up?,no
A coin is heads up. Julia does not flip the coin. Jonathan does not flip the coin. James flips the coin. Bryan does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Tracy flips the coin. Sherry flips the coin. Lori does not flip the coin. Kara does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Vincent does not flip the coin. Jonathan does not flip the coin. Adriana flips the coin. Ryan does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Michael does not flip the coin. Madeline flips the coin. Andrew does not flip the coin. Kim flips the coin. Is the coin still heads up?,yes
A coin is heads up. Kelly does not flip the coin. John does not flip the coin. Nathaniel does not flip the coin. David flips the coin. Is the coin still heads up?,no
A coin is heads up. Mary does not flip the coin. Franklin does not flip the coin. Anna does not flip the coin. Leah does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Charles does not flip the coin. Becky does not flip the coin. Joseph does not flip the coin. Tricia does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Chelsey flips the coin. Matthew does not flip the coin. Tara does not flip the coin. Timothy does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Susan does not flip the coin. Kimberly flips the coin. Jessica flips the coin. Tracey does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Jo flips the coin. Patricia flips the coin. Benjamin flips the coin. Katherine does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Mark flips the coin. Paul flips the coin. Timothy flips the coin. Peter flips the coin. Is the coin still heads up?,yes
A coin is heads up. Alejandro does not flip the coin. Seth flips the coin. Zachary does not flip the coin. Bruce does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Tara flips the coin. Lisa does not flip the coin. Michael flips the coin. William does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Teresa does not flip the coin. Jason flips the coin. Carrie does not flip the coin. Zachary flips the coin. Is the coin still heads up?,yes
A coin is heads up. Susan flips the coin. Patricia does not flip the coin. Yvonne does not flip the coin. Joseph does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Lynn flips the coin. Julie does not flip the coin. Melinda does not flip the coin. Duane flips the coin. Is the coin still heads up?,yes
A coin is heads up. James does not flip the coin. Lisa flips the coin. Miranda does not flip the coin. Julia does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Sheryl flips the coin. Crystal flips the coin. Anthony does not flip the coin. Thomas does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Tina does not flip the coin. Brittany flips the coin. Joanne flips the coin. Shirley does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Chelsea flips the coin. Abigail flips the coin. Jason flips the coin. Julia does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Mark flips the coin. Donald does not flip the coin. Edward flips the coin. Carl flips the coin. Is the coin still heads up?,no
